customer_id,Churn,Days_Since_Last_Flight,Flights_Last_3_Months,Flights_Last_12_Months,Travel_Frequency_Trend,Loyalty_Tier,Tier_Downgrade_Indicator,Points_Expired,Points_Redeemed_Last_12M,Delay_Rate_Percent,Cancellation_Count,Baggage_Mishandling_Count,Support_Ticket_Count_Last_6_12M,Avg_Resolution_Time_Hours,Days_Since_Last_Login,Login_Frequency_Last_90_Days,Total_Spend_Last_6_Months,Refund_Count,Ancillary_Purchase_Count,Disruption_Stress_Score,Engagement_Trend_Index
7258,0,35,5,10,81.5,Silver,0,872,7,4.89,2,0,3,18.26,8,15,885.45,0,10,31.47,14.47
7259,0,36,1,10,-54.21,Platinum,0,3515,6,18.05,0,1,3,10.93,8,12,1519.03,0,2,25.42,11.14
7260,1,445,0,5,-100.0,Silver,1,10735,2,11.85,3,4,0,4.53,152,1,0.0,3,1,128.56,-40.53
7261,0,78,3,19,-15.75,Bronze,0,0,4,14.46,3,1,1,17.83,26,8,498.06,1,5,69.34,1.77
7262,0,59,2,18,-63.88,Silver,0,863,5,19.6,1,0,2,29.19,35,22,1214.72,1,8,20.88,14.86
7263,0,58,4,19,-18.16,Bronze,0,0,8,11.45,3,1,2,17.94,0,27,1198.09,1,7,68.44,30.0
7264,1,349,0,2,-100.0,Bronze,0,9798,0,61.22,6,3,11,67.71,74,2,0.0,4,0,168.37,-18.05
7265,1,292,1,4,-37.44,Silver,0,1259,0,57.99,4,1,0,3.2,96,1,45.85,3,0,97.4,-25.19
7266,0,40,3,14,-15.1,Bronze,0,2625,3,14.72,0,0,2,26.93,17,25,793.03,0,9,4.42,23.12
7267,1,352,1,10,-43.87,Bronze,0,9996,0,26.85,1,2,0,2.56,240,0,21.06,1,1,63.06,-65.75
7268,0,97,2,9,2.54,Bronze,0,5838,0,13.07,1,0,2,10.41,2,10,1979.19,0,4,18.92,10.56
7269,1,336,0,5,-100.0,Platinum,1,4344,0,36.56,4,3,0,0.95,84,2,8.2,1,1,130.97,-20.79
7270,0,37,7,18,63.44,Bronze,0,0,4,4.27,0,0,3,15.24,1,23,1410.63,1,8,1.28,25.28
7271,1,73,0,6,-100.0,Bronze,1,5617,0,93.83,5,3,6,93.85,106,1,0.0,4,1,163.15,-27.93
7272,0,31,5,23,-10.05,Platinum,0,0,8,3.29,0,1,2,20.12,1,24,4599.39,0,15,20.99,26.39
7273,1,450,0,2,-100.0,Bronze,1,15851,0,73.92,4,4,11,31.61,55,3,40.29,1,3,162.18,-11.74
7274,1,168,0,7,-100.0,Gold,0,12625,0,54.1,2,1,6,63.22,64,0,0.0,1,2,66.23,-17.53
7275,0,170,5,16,-1.79,Gold,0,2307,1,21.77,1,1,2,31.97,0,17,1930.52,0,6,41.53,18.89
7276,0,23,4,17,-2.21,Gold,0,0,4,0.0,1,0,1,21.14,25,17,1889.52,0,6,15.0,12.04
7277,1,210,0,2,-100.0,Silver,1,14032,0,9.02,4,7,0,1.95,85,2,0.0,4,2,202.71,-21.07
7278,0,9,3,15,-22.39,Gold,0,852,4,17.89,1,1,1,15.57,6,17,1792.91,0,5,40.37,17.25
7279,0,33,5,24,7.53,Bronze,0,3076,2,26.6,2,0,2,9.99,0,23,1479.2,0,7,37.98,25.56
7280,1,153,2,6,-2.54,Bronze,0,2668,0,90.73,1,3,11,108.78,87,2,2.89,2,2,102.22,-21.61
7281,1,355,0,3,-100.0,Silver,0,18519,0,68.38,4,1,0,1.43,171,1,371.45,3,1,100.51,-45.74
7282,0,278,6,19,38.61,Platinum,0,376,2,30.49,0,0,1,30.48,116,22,1737.82,0,6,9.15,-7.34
7283,0,96,3,15,-12.61,Bronze,0,356,2,13.5,0,0,2,11.6,10,18,1410.17,0,10,4.05,17.26
7284,1,175,0,3,-100.0,Platinum,0,6654,0,84.08,2,1,12,11.26,125,4,0.0,2,2,75.22,-29.8
7285,1,418,0,4,-100.0,Bronze,0,12026,0,45.07,1,1,9,86.93,213,1,0.0,0,1,48.52,-57.25
7286,0,57,4,22,0.86,Bronze,0,0,5,10.64,2,1,3,15.77,0,19,1240.85,1,3,53.19,21.11
7287,0,40,4,13,6.72,Platinum,0,3531,2,15.54,0,0,3,26.71,0,14,2551.99,0,4,4.66,15.56
7288,1,270,1,4,-16.64,Gold,1,17061,0,78.9,3,0,0,3.78,107,1,401.69,7,0,68.67,-28.2
7289,1,313,0,6,-100.0,Silver,0,2566,1,40.03,3,4,14,74.81,270,0,0.0,3,1,137.01,-73.97
7290,0,51,5,13,52.05,Silver,0,792,3,10.4,1,1,3,21.6,8,16,1536.42,0,8,38.12,15.59
7291,1,243,0,6,-100.0,Gold,1,2984,0,74.66,3,1,14,12.94,17,2,392.75,4,0,87.4,-2.44
7292,1,211,0,4,-100.0,Bronze,0,14668,2,29.97,2,1,13,33.92,108,1,0.0,6,0,58.99,-28.48
7293,0,19,4,24,-7.62,Bronze,0,0,3,10.32,2,0,2,13.28,0,18,1492.61,2,8,33.1,20.0
7294,1,264,0,4,-100.0,Bronze,1,11148,1,61.36,6,5,13,38.2,72,2,0.0,3,1,208.41,-17.5
7295,1,344,1,6,-68.65,Bronze,0,10853,1,52.37,3,3,13,53.07,65,1,0.0,2,2,120.71,-16.7
7296,1,201,0,3,-100.0,Silver,1,7756,0,75.63,3,3,6,93.13,135,2,0.0,2,1,127.69,-34.76
7297,0,100,4,16,-9.48,Gold,0,549,0,28.29,1,0,6,18.09306779839129,0,17,1615.42,0,1,23.49,18.89
7298,0,90,2,42,-36.91,Gold,0,0,4,24.7,0,1,4,21.83,19,15,5453.444720220431,0,10,27.41,11.46
7299,0,0,7,19,80.49,Bronze,0,0,7,3.87,1,0,4,21.5,11,19,1670.85,1,9,16.16,18.1
7300,0,0,6,20,36.75,Gold,0,651,3,0.0,1,0,3,20.41,22,16,1147.36,0,9,15.0,11.75
7301,1,217,0,5,-100.0,Bronze,0,4348,0,66.18,2,4,0,4.8,129,3,54.84,3,1,129.85,-32.01
7302,0,64,3,13,-1.69,Bronze,0,983,2,17.04,1,0,1,25.65,13,20,557.77,0,7,20.11,18.66
7303,1,365,0,3,-100.0,Bronze,0,684,1,53.22,4,3,0,4.17,178,1,40.27,2,0,135.97,-47.66
7304,0,0,8,27,11.17,Silver,0,2462,5,7.44,0,0,3,9.73,9,17,1090.79,0,14,2.23,16.42
7305,0,21,6,22,3.17,Gold,0,2303,3,22.01,0,1,2,5.04,0,17,3549.41,0,7,26.6,18.89
7306,0,59,2,17,-42.08,Gold,0,1039,3,5.96,2,0,3,13.21,18,17,1923.29,0,8,31.79,13.96
7307,1,291,0,27,-100.0,Gold,0,12681,0,12.93,3,2,14,63.76,109,3,0.0,2,1,88.88,-26.53
7308,1,213,0,5,-100.0,Platinum,1,1890,1,49.13,6,3,7,101.76,172,1,0.0,3,0,164.74,-46.01
7309,0,26,3,22,-33.67,Silver,1,2185,6,23.93,1,0,1,8.41,0,20,1559.92,0,7,22.18,22.22
7310,0,84,4,13,31.75,Gold,0,749,3,3.29,1,0,2,7.13,113,9,987.62,1,6,15.99,-20.96
7311,1,206,0,2,-100.0,Silver,1,11068,0,85.1,8,1,9,78.52,239,2,0.0,3,1,165.53,-63.26
7312,1,324,0,3,-100.0,Gold,0,8169,0,63.49,1,1,5,96.35,102,1,277.0,3,0,54.05,-26.83
7313,1,149,0,8,-100.0,Silver,0,6978,0,82.4,5,3,0,1.21,134,1,359.69,5,2,159.72,-35.6
7314,0,25,4,15,1.93,Silver,0,0,1,7.39,0,0,3,9.09,0,21,1210.76,0,5,2.22,23.33
7315,0,14,3,14,9.68,Gold,0,2476,8,1.27,1,0,2,30.02,0,20,477.9,0,9,15.38,22.22
7316,1,358,0,5,-100.0,Bronze,0,7509,1,87.79,4,1,0,3.62,47,3,157.85,2,2,106.34,-9.54
7317,1,185,1,6,-99.74,Bronze,0,3583,0,80.49,7,2,7,130.55,115,0,0.0,3,1,169.15,-31.51
7318,0,30,4,19,-4.37,Bronze,0,0,2,13.94,1,0,2,15.47,0,14,1235.29,1,4,19.18,15.56
7319,0,23,4,17,0.78,Silver,0,468,2,0.0,1,0,4,3.16,0,24,1802.06,0,8,15.0,26.67
7320,0,74,6,14,73.55,Silver,0,0,4,0.0,0,0,3,17.63,3,16,952.98,0,8,0.0,16.96
7321,1,279,0,4,-100.0,Silver,0,11566,0,100.0,3,5,0,1.83,361,0,45.1,3,1,175.0,-98.9
7322,0,63,4,18,8.74,Silver,0,2806,2,3.66,0,0,2,18.76,31,14,1423.94,0,15,1.1,7.06
7323,1,411,0,2,-100.0,Bronze,0,7480,0,85.73,1,4,0,0.62,156,2,0.0,6,2,120.72,-40.52
7324,0,56,2,12,-43.38,Bronze,0,1537,4,0.0,1,0,1,36.98,23,15,634.3,1,13,15.0,10.37
7325,0,40,3,20,-22.66,Bronze,0,0,3,18.6,0,0,2,27.94,8,20,1254.12,1,3,5.58,20.03
7326,1,277,0,6,-100.0,Bronze,1,8009,0,47.94,6,0,13,10.54,100,1,0.0,4,3,104.38,-26.29
7327,1,187,0,4,-100.0,Bronze,0,1692,0,62.12,4,4,9,21.25,220,0,0.0,1,2,158.64,-60.27
7328,1,337,1,4,-9.65,Silver,1,6413,0,87.03,6,1,10,64.4,147,2,0.0,5,1,136.11,-38.05
7329,0,38,3,13,-4.49,Gold,0,2030,2,8.7,1,0,4,11.77,2,13,402.41,1,7,17.61,13.9
7330,1,298,0,2,-100.0,Bronze,1,9149,0,75.16,7,5,7,72.83,119,1,0.0,1,1,227.55,-31.49
7331,1,580,0,7,-100.0,Bronze,0,10293,2,82.53,6,2,0,4.39,101,1,327.01,1,3,154.76,-26.56
7332,1,331,0,7,-100.0,Bronze,0,8706,0,95.57,4,8,11,52.93,146,2,25.77,3,4,248.67,-37.78
7333,0,37,9,57,112.07,Silver,0,1277,2,10.05,0,1,4,26.8,0,15,9701.791055644813,0,5,23.02,16.67
7334,0,315,4,24,17.39,Platinum,0,0,4,0.0,3,0,2,19.48,67,24,6524.21,1,6,45.0,8.31
7335,0,28,8,22,35.06,Bronze,0,234,4,10.67,0,0,2,7.77,9,14,547.69,0,7,3.2,13.09
7336,1,235,0,2,-100.0,Bronze,0,7867,1,50.44,2,3,14,128.29,365,0,0.0,2,0,105.13,-100.0
7337,0,57,11,20,121.73,Silver,0,2127,1,0.0,1,0,3,25.03,5,15,1005.52,0,10,15.0,15.3
7338,0,64,5,15,76.05,Gold,0,2534,5,0.0,0,0,2,22.84,0,22,891.79,0,11,0.0,24.44
7339,1,265,0,12,-100.0,Bronze,1,5996,0,48.51,2,2,10,71.71,237,1,0.0,2,0,84.55,-63.82
7340,0,0,7,22,32.18,Gold,0,671,4,11.14,0,1,1,5.94,3,10,1442.14,0,3,23.34,10.29
7341,0,19,10,22,99.33,Bronze,0,2001,4,24.25,1,1,7,32.489298275960984,1,16,1035.46,0,9,42.28,17.5
7342,1,476,0,6,-100.0,Bronze,0,6226,0,34.74,2,2,0,1.34,174,0,0.0,2,3,80.42,-47.67
7343,1,241,1,4,-41.51,Bronze,0,9986,0,70.6,2,2,12,71.75,96,1,0.0,5,2,91.18,-25.19
7344,0,105,4,23,0.41,Platinum,0,0,1,20.94,2,2,2,17.83,9,15,3335.26,1,8,76.28,14.2
7345,1,166,1,7,-94.54,Silver,1,14870,0,41.52,1,0,0,4.14,22,0,233.59,2,3,27.46,-6.03
7346,1,303,1,4,-44.24,Bronze,0,20035,0,45.67,2,5,10,83.79,160,1,69.84,1,1,143.7,-42.72
7347,0,46,4,11,21.51,Gold,0,3764,5,11.35,0,0,1,18.35,0,21,808.73,0,8,3.4,23.33
7348,0,68,11,20,142.85,Gold,0,4329,3,6.33,1,1,1,19.39,11,17,2876.09,0,10,36.9,15.88
7349,1,255,0,2,-100.0,Gold,0,14684,0,56.29,7,1,0,3.99,321,0,621.12,3,0,141.89,-87.95
7350,0,34,4,20,-15.68,Silver,0,0,4,0.0,0,1,1,28.41,3,15,2384.79,0,6,20.0,15.84
7351,0,74,2,15,-12.32,Platinum,0,3323,5,4.13,0,0,2,19.7,45,19,2261.94,1,8,1.24,8.78
7352,0,0,6,19,16.87,Platinum,0,3215,4,0.0,1,0,3,8.71,3,19,2209.04,1,13,15.0,20.29
7353,1,126,0,5,-100.0,Silver,1,13521,0,40.65,4,2,7,25.81,161,1,1.86,6,0,112.2,-43.0
7354,0,54,5,18,38.04,Bronze,0,2212,5,19.17,0,0,1,26.72,0,19,429.71,0,8,5.75,21.11
7355,1,171,0,3,-100.0,Silver,0,16414,0,94.87,5,4,0,5.88,166,0,0.0,4,2,183.46,-45.48
7356,0,126,1,12,-59.71,Gold,0,0,3,0.0,1,0,2,18.76,13,19,1202.63,0,6,15.0,17.55
7357,0,82,4,16,-2.95,Platinum,0,3003,2,22.99,0,0,2,25.08,9,13,1637.99,0,9,6.9,11.98
7358,1,576,0,3,-100.0,Bronze,0,11040,0,26.56,5,0,0,5.19,176,0,0.0,6,0,82.97,-48.22
7359,1,248,0,3,-100.0,Silver,1,10756,1,51.56,5,3,0,2.11,208,2,0.0,4,1,150.47,-54.76
7360,0,114,3,14,23.02,Silver,0,1404,4,15.86,2,0,2,1.0,9,12,1073.36,1,6,34.76,10.87
7361,0,50,6,23,14.77,Bronze,0,1749,4,21.51,0,0,2,14.86,9,15,1388.82,0,6,6.45,14.2
7362,0,84,2,16,-23.75,Bronze,0,763,2,10.6,3,0,2,7.26,10,20,1104.39,1,11,48.18,19.48
7363,1,148,2,9,-60.06,Bronze,1,6004,0,49.8,2,4,10,114.09,183,1,16.26,3,1,124.94,-49.03
7364,0,73,3,11,41.54,Silver,0,501,5,18.02,1,1,3,13.25,7,19,418.67,1,5,40.41,19.19
7365,1,440,0,2,-100.0,Bronze,1,7264,0,75.14,6,2,8,131.44,248,1,0.0,2,1,152.54,-66.83
7366,1,188,0,4,-100.0,Bronze,0,9114,0,53.73,5,1,10,43.09,60,1,0.0,5,1,111.12,-15.33
7367,1,195,0,5,-100.0,Bronze,0,6593,0,50.62,3,1,12,61.44,69,1,0.0,5,1,80.19,-17.79
7368,1,213,1,12,-33.96,Bronze,0,3034,0,55.97,2,2,0,3.46,200,1,370.51389454088377,4,0,86.79,-53.68
7369,0,71,6,23,25.72,Silver,0,44,4,14.14,0,0,1,19.27,21,11,1621.24,2,5,4.24,6.47
7370,0,0,6,19,48.1,Silver,0,1186,3,5.38,1,0,4,13.28,0,12,1237.34,1,7,16.61,13.33
7371,1,238,0,2,-100.0,Bronze,1,7882,1,72.03,6,2,0,5.64,63,0,0.0,6,1,151.61,-17.26
7372,1,248,0,4,-100.0,Silver,0,6780,0,53.35,5,3,9,72.01,332,0,0.0,5,2,151.0,-90.96
7373,0,60,3,23,-36.37,Platinum,0,649,6,24.45,0,0,4,19.37,17,23,2751.03,0,8,7.33,20.9
7374,1,335,0,3,-100.0,Bronze,0,1816,1,45.24,2,0,9,56.81,282,0,0.0,2,1,43.57,-77.26
7375,0,34,4,32,-44.7,Bronze,0,3098,4,0.0,0,0,3,3.11,25,20,855.03,0,8,0.0,15.37
7376,0,16,6,27,-17.48,Platinum,0,2915,1,15.56,1,1,3,19.08,8,17,1792.28,0,4,39.67,16.7
7377,0,36,7,24,0.75,Silver,0,904,3,3.86,0,1,2,17.22,7,15,1551.44,1,10,21.16,14.75
7378,1,298,0,1,-100.0,Bronze,0,16484,0,97.26,6,3,9,108.87,197,1,0.0,2,1,179.18,-52.86
7379,1,274,0,6,-100.0,Gold,0,2875,0,75.57,1,3,10,38.4,71,2,269.42,3,0,97.67,-17.23
7380,0,29,1,16,-100.0,Bronze,0,197,4,3.9,1,0,2,18.08,27,16,1510.19,0,10,16.17,10.38
7381,0,95,4,20,-28.63,Bronze,0,2108,4,11.61,0,0,4,22.81,8,19,829.49,0,3,3.48,18.92
7382,0,85,8,21,60.03,Gold,0,3377,0,8.52,2,0,2,9.2,5,19,1028.02,0,8,32.56,19.74
7383,0,41,1,14,-54.61,Platinum,0,0,3,7.81,1,0,2,16.7,2,15,2998.78,2,7,17.34,16.12
7384,0,29,4,17,-3.6,Silver,0,55,3,2.07,1,0,9,19.566613436693757,5,20,1114.49,0,12,15.62,20.85
7385,1,658,1,3,9.09,Bronze,0,10398,0,51.96,3,1,0,5.26,120,2,0.0,3,2,80.59,-30.65
7386,1,432,0,4,-100.0,Silver,0,9568,2,72.4,6,0,0,3.86,224,0,0.0,6,1,111.72,-61.37
7387,0,68,3,18,-20.39,Gold,0,0,7,0.0,1,0,2,23.53,5,21,1760.81,1,13,15.0,21.96
7388,0,43,3,51,-14.17,Silver,0,4989,5,12.63,2,0,1,7.49,24,13,6359.135757237287,2,6,33.79,7.87
7389,1,346,0,3,-100.0,Bronze,0,1311,0,52.7,3,5,10,55.81,97,1,0.0,3,0,160.81,-25.46
7390,1,280,0,6,-100.0,Silver,0,9684,0,47.33,3,1,0,1.92,51,2,60.45,3,1,79.2,-11.75
7391,0,0,8,21,49.69,Silver,0,1868,4,2.96,1,0,3,13.85,7,20,2302.77,0,11,15.89,20.3
7392,1,146,0,7,-100.0,Silver,0,10377,0,58.85,2,3,12,52.99,213,1,2.16,3,2,107.66,-57.25
7393,0,20,10,29,50.27,Bronze,0,1819,3,3.01,2,0,1,13.3,0,18,807.56,0,7,30.9,20.0
7394,0,27,2,18,-43.51,Gold,0,1015,1,18.93,1,1,1,20.23,22,15,1439.7,0,7,40.68,10.64
7395,1,291,0,2,-100.0,Silver,1,7487,0,63.03,2,4,0,5.14,64,0,32.39,3,2,128.91,-17.53
7396,1,281,0,4,-100.0,Silver,0,7627,0,77.87,9,1,0,4.4,116,3,0.0,4,2,178.36,-28.45
7397,1,249,0,2,-100.0,Silver,0,4499,1,83.68,5,2,0,5.56,96,0,0.0,3,1,140.1,-26.3
7398,0,108,4,16,9.91,Bronze,0,504,4,2.43,1,0,7,16.323594639158003,27,15,493.8,0,16,15.73,9.27
7399,0,15,4,20,-9.16,Silver,0,0,3,3.71,2,0,3,24.18,0,13,867.65,0,8,31.11,14.44
7400,1,202,2,1,153.55,Silver,0,23656,0,48.54,5,1,13,111.93,117,1,0.0,2,0,109.56,-30.94
7401,0,39,4,51,-5.1,Platinum,0,2096,5,14.66,0,0,10,14.849915026454465,2,17,8761.518146159156,0,7,4.4,18.34
7402,0,0,10,32,67.4,Gold,1,3178,5,11.36,4,0,1,25.89,0,18,4104.94,1,5,63.41,20.0
7403,1,154,0,7,-100.0,Platinum,0,7596,0,53.32,2,5,12,121.06,163,1,1755.04,4,0,146.0,-43.55
7404,0,0,7,17,68.3,Bronze,0,698,5,8.29,1,0,1,20.34,3,20,1491.07,0,11,17.49,21.4
7405,1,265,0,3,-100.0,Silver,0,10743,0,8.63,4,5,13,85.27,90,1,0.0,2,3,162.59,-23.55
7406,0,22,3,22,-43.38,Bronze,0,302,8,34.2,0,0,4,12.95,4,22,1464.49,0,4,10.26,23.35
7407,1,258,0,9,-100.0,Gold,0,5946,2,57.97,6,3,10,58.12,150,1,0.0,3,0,167.39,-39.98
7408,0,0,10,16,161.19,Gold,1,0,4,21.69,0,0,3,20.13,0,20,1394.34,0,9,6.51,22.22
7409,0,29,5,15,30.01,Gold,0,504,5,1.21,0,0,2,22.76,0,22,1768.89,0,8,0.36,24.44
7410,0,47,2,15,-32.07,Silver,0,65,3,2.91,0,0,2,21.93,14,14,1277.08,1,8,0.87,11.72
7411,0,36,3,17,-17.95,Bronze,0,261,0,5.99,3,0,4,10.42,15,10,644.98,1,5,46.8,7.0
7412,0,26,3,19,-38.72,Bronze,0,1045,8,23.57,0,0,3,9.43,5,9,2025.2,0,9,7.07,8.63
7413,0,38,5,18,33.85,Platinum,0,554,2,13.13,0,0,2,27.48,0,21,2142.4,0,6,3.94,23.33
7414,0,54,0,13,-100.0,Silver,0,1440,3,11.24,1,0,2,14.93,0,15,1416.16,0,5,18.37,16.67
7415,0,0,6,20,10.5,Bronze,0,2086,2,2.32,0,1,2,17.72,1,17,1824.24,0,8,20.7,18.61
7416,0,40,5,18,33.63,Bronze,0,0,3,11.84,1,0,2,31.29,26,23,946.0,0,16,18.55,18.43
7417,0,0,7,14,90.94,Silver,0,1207,5,36.01,0,1,1,7.35,0,24,960.87,0,8,30.8,26.67
7418,0,13,4,23,-12.68,Bronze,0,0,7,22.25,1,0,2,8.8,0,17,406.21,1,1,21.68,18.89
7419,1,398,0,7,-99.09,Bronze,0,1932,1,49.27,2,0,12,65.97,103,0,0.0,5,1,44.78,-28.22
7420,1,243,0,3,-100.0,Bronze,0,7766,0,74.77,2,1,13,73.54,234,0,0.0,5,3,72.43,-64.11
7421,0,20,12,19,151.31,Silver,0,0,3,13.95,1,0,1,21.54,0,21,766.3,0,8,19.18,23.33
7422,1,137,0,8,-100.0,Bronze,0,4216,1,33.25,1,1,11,68.45,158,0,0.0,4,0,44.98,-43.29
7423,1,568,0,3,-100.0,Bronze,1,12742,2,43.31,2,1,12,48.64,216,0,0.0,4,1,62.99,-59.18
7424,1,257,0,7,-100.0,Silver,1,6629,0,27.34,3,0,0,2.88,178,0,212.76,1,1,53.2,-48.77
7425,0,39,4,18,-32.44,Bronze,0,1531,2,21.32,1,0,0,0.5,0,11,403.74,1,8,21.4,12.22
7426,1,192,0,8,-100.0,Platinum,0,8505,0,41.75,3,5,8,90.23,103,1,0.0,5,1,157.52,-27.11
7427,1,454,0,5,-100.0,Silver,0,0,0,22.92,3,3,6,31.21,94,2,0.0,3,2,111.88,-23.53
7428,0,0,7,60,43.5,Bronze,0,434,0,0.0,1,0,3,17.28,28,18,4784.775505742546,2,4,15.0,12.33
7429,1,311,2,3,135.32,Bronze,0,11336,0,12.25,4,2,0,5.36,205,1,0.0,2,1,103.68,-55.05
7430,0,0,10,18,136.14,Gold,0,1749,0,1.63,0,0,2,18.53,3,13,3229.44,0,8,0.49,13.62
7431,0,102,5,12,112.88,Platinum,0,926,4,25.48,0,0,2,16.87,0,20,1462.13,0,12,7.64,22.22
7432,1,126,0,1,-100.0,Bronze,1,13435,0,89.63,4,4,0,3.71,84,2,0.0,6,3,166.89,-20.79
7433,1,257,0,5,-100.0,Silver,0,7526,0,28.24,4,0,9,34.02,83,2,0.0,2,4,68.47,-20.52
7434,0,8,3,17,-12.65,Platinum,0,2761,3,27.54,0,0,1,23.69,13,16,3241.76,0,8,8.26,14.22
7435,0,20,3,22,-65.63,Gold,0,437,2,4.55,1,0,1,23.17,9,18,3851.24,0,6,16.36,17.53
7436,1,281,0,3,-100.0,Bronze,1,13382,1,35.48,6,2,13,103.6,200,1,0.0,2,2,140.64,-53.68
7437,0,179,4,14,42.77,Bronze,0,1885,2,6.88,0,0,2,13.22,0,15,1238.91,0,8,2.06,16.67
7438,0,72,3,16,-29.96,Gold,0,980,0,1.48,0,0,2,3.91,3,21,2378.26,0,12,0.44,22.51
7439,1,126,0,0,-100.0,Gold,0,12605,0,82.46,5,8,0,5.5,53,1,0.0,1,2,259.74,-13.41
7440,0,81,4,24,-9.59,Bronze,0,455,2,12.78,0,1,1,21.39,0,11,1130.72,1,4,23.83,12.22
7441,0,99,4,15,11.46,Gold,0,2008,2,5.6,2,1,1,21.02,7,13,1301.2,0,7,51.68,12.53
7442,0,28,4,15,4.63,Bronze,1,1530,5,0.0,2,0,1,35.14,16,10,718.11,0,7,30.0,6.73
7443,0,45,2,22,-54.83,Platinum,0,0,4,4.25,0,2,2,2.71,2,20,5305.37,0,7,41.28,21.67
7444,0,42,1,20,-46.79,Silver,0,809,6,9.99,2,0,1,15.33,16,13,852.48,1,7,33.0,10.06
7445,1,380,0,3,-100.0,Bronze,1,12825,0,100.0,3,2,0,0.7,64,2,78.12,2,0,115.0,-15.31
7446,0,325,4,16,-7.28,Bronze,0,2648,2,29.02,0,1,6,17.22439995324897,116,18,755.16,0,9,28.71,-11.78
7447,0,194,8,23,36.37,Bronze,0,2318,8,6.32,2,0,3,23.23,102,18,1813.19,0,5,31.9,-7.95
7448,0,29,4,17,35.67,Gold,0,2971,3,21.49,1,0,3,9.48,0,12,782.9,1,5,21.45,13.33
7449,1,458,0,3,-100.0,Gold,0,8185,0,86.07,4,2,0,5.58,308,0,0.0,3,0,125.82,-84.38
7450,0,28,5,23,-21.04,Silver,0,0,4,0.41,2,0,1,27.28,5,15,895.24,1,11,30.12,15.3
7451,0,65,6,20,26.39,Silver,0,1362,4,5.4,2,0,4,24.66,19,15,1788.34,0,5,31.62,11.46
7452,0,26,7,60,51.0,Bronze,0,1950,4,30.94,0,1,3,6.72,0,9,6349.508094864575,1,12,29.28,10.0
7453,0,60,3,16,-2.32,Gold,0,0,4,0.0,0,0,2,17.81,8,22,2553.17,0,6,0.0,22.25
7454,0,123,2,16,-39.5,Gold,0,1352,2,31.69,0,0,2,27.87,20,14,2685.55,0,9,9.51,10.08
7455,0,18,3,21,-34.14,Platinum,0,2783,0,0.0,0,0,10,25.08644239412024,19,13,3576.46,1,7,0.0,9.24
7456,0,17,3,54,10.17,Platinum,0,59,6,20.93,0,0,3,11.11,3,20,15000.0,0,9,6.28,21.4
7457,1,485,2,6,-4.43,Bronze,0,4666,0,34.11,3,1,0,1.95,349,2,0.0,3,3,75.23,-93.39
7458,1,269,0,1,-100.0,Silver,1,850,0,83.92,3,1,11,59.86,163,1,0.0,3,2,90.18,-43.55
7459,1,102,1,3,1.65,Bronze,0,5596,0,54.69,5,1,0,3.8,231,1,4.86,3,1,111.41,-62.18
7460,0,19,4,23,-17.01,Bronze,0,1095,5,23.57,0,0,9,7.50393031565455,13,24,1029.12,1,9,7.07,23.11
7461,1,349,0,2,-100.0,Bronze,0,8868,1,60.79,4,0,0,4.04,81,1,0.0,3,2,78.24,-21.08
7462,0,0,8,24,18.84,Bronze,1,0,4,12.11,0,0,4,33.2,18,15,870.92,0,5,3.63,11.74
7463,0,83,4,19,-0.93,Bronze,0,0,2,2.74,1,1,1,23.37,2,23,1191.34,1,11,35.82,25.01
7464,1,252,0,2,-100.0,Silver,0,4714,2,93.88,3,3,10,96.9,62,1,0.0,3,0,133.16,-15.88
7465,0,12,2,10,-11.97,Silver,0,3030,5,12.53,3,2,1,30.21,5,17,401.56,1,10,88.76,17.52
7466,1,134,0,3,-100.0,Bronze,0,5859,0,56.76,0,0,0,4.6,151,2,0.0,4,3,17.03,-39.15
7467,1,218,0,4,-100.0,Silver,0,7655,0,45.65,1,5,0,5.69,155,2,0.0,2,2,128.7,-40.24
7468,1,671,1,1,133.8,Bronze,0,6538,0,77.37,3,3,13,23.07,332,1,0.0,3,1,128.21,-89.85
7469,1,304,0,3,-100.0,Gold,0,11196,0,66.0,0,1,8,91.31,226,1,192.64,3,1,39.8,-60.81
7470,1,190,1,2,66.36,Bronze,0,14004,0,94.5,3,2,12,89.74,63,0,0.0,2,2,113.35,-17.26
7471,0,45,2,18,-47.47,Silver,0,0,6,0.44,1,0,1,9.27,32,12,1480.63,0,8,15.13,4.57
7472,1,120,0,6,-100.0,Bronze,1,11699,0,36.22,3,1,6,37.78,51,2,0.0,1,3,75.87,-11.75
7473,1,337,0,5,-100.0,Silver,1,7663,1,75.1,7,3,13,65.28,237,1,0.0,2,2,187.53,-63.82
7474,0,65,3,23,-36.49,Platinum,0,2272,1,13.65,2,0,1,16.65,6,21,2694.71,0,7,34.1,21.69
7475,0,25,5,15,57.43,Gold,0,3235,2,17.88,1,1,1,19.65,23,17,2603.98,1,7,40.36,12.59
7476,1,160,1,5,-51.89,Bronze,1,653,1,58.12,1,3,9,45.69,198,1,66.3,6,4,92.44,-53.14
7477,1,190,1,15,-20.1,Gold,0,2663,0,46.4,2,2,0,1.63,158,1,0.0,6,1,83.92,-42.18
7478,1,165,0,6,-100.0,Silver,0,14286,0,79.59,3,6,13,74.84,52,0,267.44,3,1,188.88,-14.25
